country,iso2c,iso3c,year,status,lastupdated,lifeExp,pop,gdpPercap,region,capital,longitude,latitude,income,lending
Faroe Islands,FO,FRO,1965,,2022-12-22,NA,36346,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1996,,2022-12-22,77.5682926829268,44138,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1997,,2022-12-22,77.8219512195122,44495,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1978,,2022-12-22,75.9853658536585,41965,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1979,,2022-12-22,NA,42506,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1967,,2022-12-22,NA,37234,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1968,,2022-12-22,NA,37630,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1993,,2022-12-22,76.9146341463415,45096,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1969,,2022-12-22,NA,38011,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1970,,2022-12-22,NA,38416,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1971,,2022-12-22,NA,38861,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1972,,2022-12-22,NA,39304,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1973,,2022-12-22,74.4975609756098,39746,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1974,,2022-12-22,NA,40189,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1975,,2022-12-22,NA,40626,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1976,,2022-12-22,NA,41054,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1977,,2022-12-22,NA,41481,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2015,,2022-12-22,81.7926829268293,48816,52726.7422373484,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2016,,2022-12-22,82.0926829268293,49500,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2017,,2022-12-22,82.2926829268293,50230,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2018,,2022-12-22,82.5439024390244,50955,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1980,,2022-12-22,NA,43054,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2020,,2022-12-22,83.0926829268293,52415,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2021,,2022-12-22,NA,52889,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2008,,2022-12-22,80.1365853658537,48411,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2009,,2022-12-22,80.3853658536585,48429,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2010,,2022-12-22,80.6878048780488,48410,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1986,,2022-12-22,75.2658536585366,46011,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1987,,2022-12-22,75.4658536585366,46477,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1988,,2022-12-22,75.7146341463415,46959,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1989,,2022-12-22,75.9146341463415,47490,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1990,,2022-12-22,76.1146341463415,47479,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1991,,2022-12-22,76.3634146341464,46810,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1992,,2022-12-22,76.6146341463415,46005,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2005,,2022-12-22,79.290243902439,48291,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2006,,2022-12-22,79.6390243902439,48313,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2007,,2022-12-22,79.9878048780488,48361,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1999,,2022-12-22,78.2317073170732,45203,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2000,,2022-12-22,78.4365853658537,45660,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2001,,2022-12-22,78.6414634146341,46245,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2011,,2022-12-22,80.9390243902439,48386,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1966,,2022-12-22,NA,36825,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2004,,2022-12-22,79.0926829268293,47989,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2013,,2022-12-22,81.4414634146341,48418,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2002,,2022-12-22,78.8439024390244,46813,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2012,,2022-12-22,81.190243902439,48392,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2003,,2022-12-22,78.9439024390244,47392,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2019,,2022-12-22,82.7926829268293,51681,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2014,,2022-12-22,81.5926829268293,48465,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Fiji,FJ,FJI,2006,,2022-12-22,66.855,883083,4330.88917550639,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2018,,2022-12-22,67.81,918996,5708.99261980924,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2007,,2022-12-22,66.826,890648,4257.57542520782,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2008,,2022-12-22,66.935,896731,4272.36775003432,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1980,,2022-12-22,62.734,644582,3574.17088857288,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2019,,2022-12-22,67.893,918465,5679.0507253517,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2016,,2022-12-22,67.24,918371,5223.45074372868,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2021,,2022-12-22,NA,924610,4442.93260413278,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1999,,2022-12-22,66.763,823422,4115.01952450816,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2000,,2022-12-22,66.31,832509,4000.91158325309,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2020,,2022-12-22,67.924,920422,4703.57670791071,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2002,,2022-12-22,65.748,849891,4125.38539624398,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2017,,2022-12-22,67.79,919019,5499.20090362562,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2004,,2022-12-22,66.424,866694,4302.40914543361,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2005,,2022-12-22,66.632,874923,4291.77689035707,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1960,,2022-12-22,57.588,401841,2151.21539301488,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1961,,2022-12-22,58.199,414534,2158.69907130937,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1962,,2022-12-22,58.934,427695,2167.72119365909,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2009,,2022-12-22,67.089,901383,4191.40722510978,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2010,,2022-12-22,67.328,905169,4297.20042423802,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2011,,2022-12-22,67.523,908355,4397.96594868557,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2012,,2022-12-22,67.552,911059,4446.79780366708,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2013,,2022-12-22,67.428,913453,4645.11295629404,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2001,,2022-12-22,66.34,841320,4038.19094301301,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2015,,2022-12-22,66.844,917200,5105.26262664449,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1974,,2022-12-22,61.686,566296,3306.66890486654,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1975,,2022-12-22,61.852,575804,3269.31015008991,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1976,,2022-12-22,61.975,586607,3296.90855803071,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1977,,2022-12-22,62.273,599289,3417.67096640532,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1978,,2022-12-22,62.527,613611,3400.0992388098002,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1979,,2022-12-22,62.941,628859,3723.23428662949,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1994,,2022-12-22,66.125,790803,3700.52821085644,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1981,,2022-12-22,62.729,660630,3708.09601087822,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1982,,2022-12-22,62.793,676967,3402.27177800386,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1983,,2022-12-22,63.29,693593,3189.21204088616,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1984,,2022-12-22,63.892,710561,3374.33396949811,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2014,,2022-12-22,67.376,915560,4894.1136327949,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1986,,2022-12-22,64.715,742658,3318.21485507401,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1987,,2022-12-22,64.936,754778,3048.95604927754,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1989,,2022-12-22,65.277,772704,3230.3441179058,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1990,,2022-12-22,65.508,780430,3383.87001884388,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1991,,2022-12-22,65.643,784832,3274.0382540417,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1992,,2022-12-22,65.827,786859,3464.80603198595,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1993,,2022-12-22,65.928,789198,3528.11991106655,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1998,,2022-12-22,66.68,813947,3826.21481794581,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1995,,2022-12-22,66.286,792246,3786.13270149431,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1996,,2022-12-22,66.408,796538,3946.48695802003,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1997,,2022-12-22,66.448,804572,3821.12384992791,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2003,,2022-12-22,66.177,858306,4125.78867679305,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1970,,2022-12-22,61.713,527634,2697.44746814204,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1971,,2022-12-22,61.796,538000,2827.72032208708,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1972,,2022-12-22,61.784,547918,2984.36638387277,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1968,,2022-12-22,61.772,505979,2432.68986862418,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1988,,2022-12-22,65.149,764370,3039.46987976852,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1966,,2022-12-22,61.154,482358,2086.09697076086,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1967,,2022-12-22,61.576,494632,2305.95218796063,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1969,,2022-12-22,61.538,516952,2442.87466546203,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1965,,2022-12-22,60.805,469010,2145.46718113104,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1985,,2022-12-22,64.526,727461,3143.88566714518,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1973,,2022-12-22,61.022,557244,3275.19058004096,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1964,,2022-12-22,60.219,455214,2271.83465091249,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1963,,2022-12-22,59.552,441385,2234.05232657152,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Finland,FI,FIN,1960,,2022-12-22,68.819756097561,4429634,11425.2934343628,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1985,,2022-12-22,74.2229268292683,4902206,26857.5936382327,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1984,,2022-12-22,74.5190243902439,4881803,26045.5138711526,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1979,,2022-12-22,73.1553658536586,4764690,22769.1072735656,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1983,,2022-12-22,74.2009756097561,4855787,25363.8552151954,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1995,,2022-12-22,76.409512195122,5107790,29912.8979739158,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1996,,2022-12-22,76.6934146341464,5124573,30908.3003090879,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1986,,2022-12-22,74.56,4918154,27508.199993585,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1982,,2022-12-22,74.2980487804878,4826933,24744.2967772251,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1999,,2022-12-22,77.2912195121951,5165474,35891.0056383953,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1961,,2022-12-22,68.8441463414634,4461005,12207.6935506106,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1997,,2022-12-22,76.8785365853659,5139835,32768.3781282619,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1998,,2022-12-22,77.0907317073171,5153498,34464.9908824671,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1977,,2022-12-22,72.350243902439,4738902,20764.7166189384,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1978,,2022-12-22,72.8970731707317,4752528,21309.7127150633,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1966,,2022-12-22,69.4770731707317,4580869,14345.5590620831,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1967,,2022-12-22,69.6665853658537,4605744,14577.530893058,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1994,,2022-12-22,76.3956097560976,5088333,28812.303619992,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1968,,2022-12-22,69.6163414634146,4626469,14846.4872428791,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1969,,2022-12-22,69.5034146341464,4623785,16280.1982852207,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1970,,2022-12-22,70.179512195122,4606307,17128.6307481716,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1971,,2022-12-22,70.0175609756098,4612124,17510.2265992012,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1972,,2022-12-22,70.7073170731707,4639657,18752.7791597409,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1973,,2022-12-22,71.2236585365854,4666081,19948.8274409539,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1962,,2022-12-22,68.5778048780488,4491443,12486.5232001728,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1963,,2022-12-22,69.0126829268293,4523309,12805.86258029,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1964,,2022-12-22,69.2209756097561,4548543,13401.9566364657,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2016,,2022-12-22,81.4292682926829,5495303,43878.9667273579,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2017,,2022-12-22,81.6317073170732,5508214,45173.6294067199,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2018,,2022-12-22,81.7341463414634,5515525,45627.9198947233,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2019,,2022-12-22,81.9829268292683,5521606,46135.8814242631,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1980,,2022-12-22,73.44,4779535,23921.6145223365,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1981,,2022-12-22,73.7465853658537,4799964,24133.242113004,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2008,,2022-12-22,79.5682926829268,5313399,46358.6204112971,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2009,,2022-12-22,79.719512195122,5338871,42412.0978494183,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2010,,2022-12-22,79.8707317073171,5363352,43563.5721974365,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2011,,2022-12-22,80.4707317073171,5388272,44466.8176978572,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1974,,2022-12-22,71.1348780487805,4690574,20486.9386386163,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1975,,2022-12-22,71.6736585365854,4711440,20764.3369697856,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1976,,2022-12-22,71.8129268292683,4725664,20773.1309102233,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1990,,2022-12-22,74.8131707317073,4986431,31279.9519664591,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1991,,2022-12-22,75.2275609756098,5013740,29278.3636555028,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1992,,2022-12-22,75.4553658536585,5041992,28155.0895566487,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1993,,2022-12-22,75.7051219512195,5066447,27833.7025701733,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2006,,2022-12-22,79.2146341463415,5266268,44074.0309204141,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2007,,2022-12-22,79.2634146341464,5288720,46212.6409741216,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2021,,2022-12-22,NA,5541017,46297.2418204236,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2000,,2022-12-22,77.4658536585366,5176209,37884.3913209153,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2001,,2022-12-22,77.9658536585366,5188008,38784.7725522584,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2002,,2022-12-22,78.119512195122,5200598,39351.3903956183,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2012,,2022-12-22,80.6268292682927,5413971,43637.2486713657,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1965,,2022-12-22,68.9778048780488,4563732,14065.6736797713,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2005,,2022-12-22,78.8170731707317,5246096,42530.6196771877,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2014,,2022-12-22,81.1804878048781,5461512,42710.9212889729,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2003,,2022-12-22,78.3682926829268,5213014,40044.3048555829,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1989,,2022-12-22,74.7921951219512,4964371,31209.7581140566,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2013,,2022-12-22,80.9756097560976,5438972,43044.997120147404,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2004,,2022-12-22,78.7146341463415,5228172,41522.1750841224,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2020,,2022-12-22,82.1317073170732,5529543,45053.758678116,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1987,,2022-12-22,74.5919512195122,4932123,28410.8750981037,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2015,,2022-12-22,81.4804878048781,5479531,42801.9081167285,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1988,,2022-12-22,74.5770731707317,4946481,29806.3433292906,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Fragile and conflict affected situations,F1,FCS,2003,,2022-12-22,56.411794202772,657778626,1478.30734030025,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2004,,2022-12-22,56.6585573012509,673751123,1602.93676830532,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2002,,2022-12-22,56.1419063344594,641576379,1497.19210429034,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2016,,2022-12-22,61.28976699597,895949553,1895.57170790036,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2005,,2022-12-22,57.0517009642333,690141498,1656.25350945873,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2019,,2022-12-22,62.2667485467822,957446713,1906.63802482805,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1997,,2022-12-22,54.37052616079,572896408,1333.14608578009,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2013,,2022-12-22,60.4637796991231,837103087,1921.77753629038,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2018,,2022-12-22,61.9691504434632,936387926,1907.43298543104,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1996,,2022-12-22,54.0733874490802,560707649,1297.85678776607,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2015,,2022-12-22,61.0120470695535,876118480,1893.11941681257,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2017,,2022-12-22,61.6542512200114,916099469,1899.89489748008,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1999,,2022-12-22,54.8736286945349,598919585,1393.29818517587,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2014,,2022-12-22,60.7077162927186,856705624,1918.32550497609,Aggregates,,,,Aggregates,Aggregates
