country,iso2c,iso3c,year,EN.ATM.CO2E.PC,status,lastupdated,region,capital,longitude,latitude,income,lending
Canada,CA,CAN,2019,15.4306128276297,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,2018,15.6505790424074,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,2017,15.5445710376544,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,2016,15.420601713058,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,2015,15.6485856056048,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,2014,15.8499054086669,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,2013,15.8384602717471,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,2012,15.7344739563127,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,2011,15.9959443011623,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,2010,15.7921412349155,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,2009,15.5021450251107,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,2008,16.5569229400011,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,2007,17.3805701106315,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,2006,16.5953499034722,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,2005,17.0274852712361,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,2004,16.7942699644123,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,2003,17.2083016115187,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,2002,16.720301488588,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,2001,16.3315689530885,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,2000,16.7576264276587,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1999,16.258522748018,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1998,16.0765119802165,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1997,15.9439854573411,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1996,15.5925903686356,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1995,15.2906028469905,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1994,15.0603453445185,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1993,14.7133858239168,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1992,15.0282342020433,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1991,14.7410139734683,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1990,15.1488898722761,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1989,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1988,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1987,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1986,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1985,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1984,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1983,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1982,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1981,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1980,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1979,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1978,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1977,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1976,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1975,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1974,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1973,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1972,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1971,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1970,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1969,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1968,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1967,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1966,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1965,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1964,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1963,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1962,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1961,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Canada,CA,CAN,1960,NA,,2022-12-22,North America,Ottawa,-75.6919,45.4215,High income,Not classified
Caribbean small states,S3,CSS,1993,4.31625119325254,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,2001,4.59950295791198,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1994,4.03881091274252,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1961,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,2008,5.64997542174075,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,2002,4.73632325059861,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1996,4.17159037178123,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1992,4.84198768877088,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,2010,5.5122272591456,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1995,4.08733768735807,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,2021,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,2020,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,2019,5.10230069373955,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1991,4.57361079031175,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1990,4.55278089403543,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1989,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,2000,4.3648411664229,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1999,4.47103535683131,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1998,4.47375060374814,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1997,4.27462797597065,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1985,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1984,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,2009,6.87942992193046,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1967,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,2007,6.04092700143316,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,2006,5.97441649454449,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,2005,5.44654790136032,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,2004,5.25266953065091,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,2003,5.19150119533669,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,2016,5.12850717607433,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1988,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1960,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1986,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,2012,5.93454988690641,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,2011,5.78335261633871,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1983,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1982,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1981,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1980,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1979,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,2018,5.1378709781769,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,2017,4.98245117320772,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1962,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,2015,5.44113019331584,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1987,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,2013,5.67834330846223,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1974,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1973,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1971,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1970,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1969,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1966,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1965,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1964,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1963,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1978,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1977,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,2014,5.58414636562576,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1975,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1972,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1976,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Caribbean small states,S3,CSS,1968,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Cayman Islands,KY,CYM,2021,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,2020,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,2019,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,2018,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,2017,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,2016,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,2015,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,2014,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,2013,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,2012,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,2011,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,2010,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,2009,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,2008,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,2007,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,2006,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,2005,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,2004,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,2003,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,2002,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,2001,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,2000,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1999,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1998,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1997,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1996,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1995,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1994,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1993,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1992,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1991,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1990,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1989,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1988,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1987,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1986,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1985,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1984,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1983,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1982,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1981,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1980,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1979,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1978,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1977,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1976,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1975,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1974,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1973,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1972,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1971,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1970,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1969,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1968,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1967,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1966,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1965,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1964,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1963,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1962,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1961,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Cayman Islands,KY,CYM,1960,NA,,2022-12-22,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
Central African Republic,CF,CAF,2021,NA,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,2020,NA,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,2019,0.0460712358524027,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,2018,0.0451442464978517,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,2017,0.0440286976667206,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,2016,0.0428206391089655,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,2015,0.0394245422791523,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,2014,0.0270904774533508,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,2013,0.0249873600016056,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,2012,0.0418996818934784,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,2011,0.0401519683585186,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,2010,0.0364801625788082,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,2009,0.0372436218738666,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,2008,0.0380548768752691,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,2007,0.0548500079956646,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,2006,0.0535587218216683,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,2005,0.0522710087420666,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,2004,0.055891200774390797,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,2003,0.0571167334822321,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,2002,0.0636027443820968,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,2001,0.0650233446812074,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,2000,0.0638438804310526,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1999,0.0656570077912983,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1998,0.0646964442834222,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1997,0.0491546555820027,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1996,0.0505415377114197,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1995,0.0488295257493348,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1994,0.0501906617764232,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1993,0.0517942499318582,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1992,0.05013826462107,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1991,0.0483083119281504,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1990,0.053395585466576,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1989,NA,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1988,NA,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1987,NA,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1986,NA,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1985,NA,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1984,NA,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1983,NA,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1982,NA,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1981,NA,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1980,NA,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1979,NA,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1978,NA,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1977,NA,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1976,NA,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1975,NA,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1974,NA,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1973,NA,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1972,NA,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1971,NA,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1970,NA,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
