country,iso2c,iso3c,year,status,lastupdated,gdp,gdpPercap,region,capital,longitude,latitude,income,lending
Cambodia,KH,KHM,2015,,2022-12-22,18049954289.4229,1170.74281578324,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
Cambodia,KH,KHM,2016,,2022-12-22,19301414292.3071,1235.32340395796,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
Cambodia,KH,KHM,2017,,2022-12-22,20651915662.9509,1304.54938903486,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
Cambodia,KH,KHM,2018,,2022-12-22,22194442188.3034,1384.96802283394,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
Cambodia,KH,KHM,2019,,2022-12-22,23760061873.3006,1465.96953538762,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
Cambodia,KH,KHM,2020,,2022-12-22,23024448758.5057,1404.19865501722,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
Cambodia,KH,KHM,2021,,2022-12-22,23721258226.5713,1429.93702682619,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
China,CN,CHN,1960,,2022-12-22,158907168210.357,238.216631253627,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1961,,2022-12-22,115573183433.159,175.023372303484,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1962,,2022-12-22,109124199808.912,163.906754297899,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1963,,2022-12-22,120363992385.387,176.400144189273,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1964,,2022-12-22,142246166193.496,203.687474412722,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1965,,2022-12-22,166356891368.928,232.606795960385,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1966,,2022-12-22,184073900297.069,250.304460561693,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1967,,2022-12-22,173452836242.473,229.875868057084,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1968,,2022-12-22,166341269979.928,214.769686614669,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1969,,2022-12-22,194519481107.989,244.363532688029,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1970,,2022-12-22,232061740955.439,283.58485541074,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1971,,2022-12-22,248445299863.509,295.379649227514,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1972,,2022-12-22,257911065788.84,299.190359719313,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1973,,2022-12-22,277924964496.186,315.129106851017,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1974,,2022-12-22,284345031184.263,315.816106163451,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1975,,2022-12-22,309139917896.427,337.343523149326,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1976,,2022-12-22,304286421180.249,326.948883005795,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1977,,2022-12-22,327320903267.764,346.938543192589,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1978,,2022-12-22,364393196721.71,381.098656321566,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1979,,2022-12-22,392055467396.687,404.595917871102,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1980,,2022-12-22,422769661255.457,430.854648739045,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1981,,2022-12-22,444384863998.942,447.118996663539,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1982,,2022-12-22,484455553401.509,480.310474010796,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1983,,2022-12-22,536632397557.183,524.408436893203,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1984,,2022-12-22,618155123011.759,596.200055951351,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1985,,2022-12-22,701177544159.34,667.127363525023,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1986,,2022-12-22,763932666262.02,716.104075086962,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1987,,2022-12-22,852987565219.692,786.863491695094,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1988,,2022-12-22,948714904915.565,861.191965465324,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1989,,2022-12-22,988621025896.57,883.762594105905,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1990,,2022-12-22,1027377455186.3,905.030858570453,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1991,,2022-12-22,1122541231141.84,975.46119253188,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1992,,2022-12-22,1282217440753.01,1100.64417174091,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1993,,2022-12-22,1460237039290.75,1239.1271844903,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1994,,2022-12-22,1650605318482.01,1384.92771103551,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1995,,2022-12-22,1831411871435.46,1520.02678449727,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1996,,2022-12-22,2013134753757.7,1653.43086834849,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1997,,2022-12-22,2199083579885.44,1787.76381918618,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1998,,2022-12-22,2371622617326.55,1909.61895536123,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1999,,2022-12-22,2553328077171.96,2038.20287384959,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2000,,2022-12-22,2770108015885.86,2193.89299120961,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2001,,2022-12-22,3001016837148.73,2359.56821728091,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2002,,2022-12-22,3275118634996.31,2557.88709387403,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2003,,2022-12-22,3603876041860.81,2797.1717183024,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2004,,2022-12-22,3968358419663.33,3061.8277643372,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2005,,2022-12-22,4420536663136.43,3390.7101702332,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2006,,2022-12-22,4982871172216.7,3800.7590824066,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2007,,2022-12-22,5691976639219.75,4319.02376855321,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2008,,2022-12-22,6241291028834.91,4711.63512675747,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2009,,2022-12-22,6827892848566.12,5128.89506825573,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2010,,2022-12-22,7554098728364.74,5647.05875238916,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2011,,2022-12-22,8275578020536.57,6152.68600485234,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2012,,2022-12-22,8926347665673.95,6591.65085082149,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2013,,2022-12-22,9619581223626.48,7056.41062734843,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2014,,2022-12-22,10333908590021.3,7532.77199570021,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2015,,2022-12-22,11061553079876.4,8016.43143498352,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2016,,2022-12-22,11819132546490.1,8516.51369911163,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2017,,2022-12-22,12640231416521.9,9053.21273336976,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2018,,2022-12-22,13493418449047,9619.19248413627,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2019,,2022-12-22,14296344415554,10155.4929447833,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2020,,2022-12-22,14616539906901.3,10358.2594478784,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2021,,2022-12-22,15801910975837,11188.3025403134,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
India,IN,IND,1960,,2022-12-22,136368084184.196,305.789178104159,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1961,,2022-12-22,141444716855.709,309.946609829887,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1962,,2022-12-22,145590642181.843,311.741113980883,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1963,,2022-12-22,154317859590.471,322.885550326751,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1964,,2022-12-22,165819092695.861,339.057226075337,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1965,,2022-12-22,161448482613.567,322.823138158022,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1966,,2022-12-22,161359155153.22,315.775903183392,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1967,,2022-12-22,173987062982.359,333.316806708786,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1968,,2022-12-22,179881621452.198,337.215712853423,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1969,,2022-12-22,191645340388.663,351.439913378202,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1970,,2022-12-22,201528930873.125,361.486027945835,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1971,,2022-12-22,204839910893.408,359.368782972891,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1972,,2022-12-22,203706528992.569,349.507990949946,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1973,,2022-12-22,210419720708.316,352.989564313716,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1974,,2022-12-22,212913901944.846,349.198354423107,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1975,,2022-12-22,232395336642.008,372.712606119326,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1976,,2022-12-22,236260311940.546,370.632638268862,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1977,,2022-12-22,253400441385.771,388.83846827104003,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1978,,2022-12-22,267876022912.823,402.054607764337,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1979,,2022-12-22,253844187411.203,372.616205404194,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1980,,2022-12-22,270942678836.504,388.822678106754,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1981,,2022-12-22,287216047837.204,402.901413545242,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1982,,2022-12-22,297198911481.634,407.58551384766,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1983,,2022-12-22,318861421848.581,427.527584742983,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1984,,2022-12-22,331044280901.668,433.93155441882,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1985,,2022-12-22,348438337981.247,446.577216387686,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1986,,2022-12-22,365081718782.49,457.565272410286,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1987,,2022-12-22,379558507289.919,465.307103362605,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1988,,2022-12-22,416101576411.3,499.084518512302,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1989,,2022-12-22,440848565769.567,517.420197773944,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1990,,2022-12-22,465242720840.362,534.483960804855,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1991,,2022-12-22,470159552155.668,528.898039699766,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1992,,2022-12-22,495935560738.554,546.440878609293,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1993,,2022-12-22,519496349422.92,560.798426153572,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1994,,2022-12-22,554089216863.597,586.175305347047,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1995,,2022-12-22,596058659383.044,618.139127413432,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1996,,2022-12-22,641058240489.184,651.958187295696,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1997,,2022-12-22,667019950767.341,665.465934752529,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1998,,2022-12-22,708271238131.198,693.408324696459,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1999,,2022-12-22,770923180565.542,740.91604089964,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2000,,2022-12-22,800534271756.884,755.482097864514,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2001,,2022-12-22,839151774957.445,777.733458347497,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2002,,2022-12-22,871072901385.714,793.100755845359,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2003,,2022-12-22,939542554364.62,840.8178259143,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2004,,2022-12-22,1013981915397.82,892.381871765004,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2005,,2022-12-22,1094324068978.9,947.763189175956,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2006,,2022-12-22,1182534605661.62,1008.66687550133,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2007,,2022-12-22,1273126394881.57,1070.13126025613,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2008,,2022-12-22,1312423962607.78,1087.58275313042,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2009,,2022-12-22,1415605275566.11,1156.8803655203,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2010,,2022-12-22,1535897532897.39,1238.01440524036,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2011,,2022-12-22,1616398760695.38,1285.28270059611,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2012,,2022-12-22,1704595760877.17,1337.47576344041,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2013,,2022-12-22,1813453059872.84,1404.54498175748,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2014,,2022-12-22,1947834059120.86,1490.02812071832,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2015,,2022-12-22,2103587813812.75,1590.17391842781,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2016,,2022-12-22,2277266450219.57,1701.18379590649,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2017,,2022-12-22,2432015436983.77,1795.91138334142,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2018,,2022-12-22,2588974097973.61,1891.13794439121,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2019,,2022-12-22,2685747840248.32,1941.81508305731,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2020,,2022-12-22,2508593750079.03,1796.48873981565,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2021,,2022-12-22,2726370511450.72,1936.94270206376,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
Indonesia,ID,IDN,1960,,2022-12-22,52777607990.4692,597.147404489668,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1961,,2022-12-22,55807383538.918,614.504130704319,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1962,,2022-12-22,56835343099.8106,608.870805741996,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1963,,2022-12-22,55563919432.9709,579.016843032603,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1964,,2022-12-22,57525158068.4178,582.97565246418,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1965,,2022-12-22,58147344118.7596,574.817809710655,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1966,,2022-12-22,59770438162.8795,577.151413775273,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1967,,2022-12-22,60595510968.0175,570.253000644834,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1968,,2022-12-22,67209619196.9915,615.818266418524,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1969,,2022-12-22,71794859870.3364,640.172470444754,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1970,,2022-12-22,77218699133.8141,670.136035514078,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1971,,2022-12-22,82642538396.3335,698.306202311813,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1972,,2022-12-22,88458625386.3256,728.029693030847,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1973,,2022-12-22,95627290746.4176,766.80308776302,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1974,,2022-12-22,102545202114.854,801.4775491442,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1975,,2022-12-22,108295400364.285,825.339127345408,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1976,,2022-12-22,115962331363.527,862.038713751451,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1977,,2022-12-22,125545995112.579,910.667290620565,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1978,,2022-12-22,134171292486.725,949.878773830706,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1979,,2022-12-22,143754956235.777,993.516409224008,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1980,,2022-12-22,158130451859.355,1067.17202677096,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1981,,2022-12-22,170589214733.122,1124.61819638457,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1982,,2022-12-22,174422680232.743,1123.64999143871,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1983,,2022-12-22,182089611231.984,1146.72782027386,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1984,,2022-12-22,194548374105.752,1198.46006731411,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1985,,2022-12-22,199340205980.277,1202.35339401428,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1986,,2022-12-22,210840602479.14,1246.57972721716,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1987,,2022-12-22,221382632603.097,1283.96269513369,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1988,,2022-12-22,233841395476.864,1330.95344377148,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1989,,2022-12-22,252050356600.062,1408.50248685732,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1990,,2022-12-22,270259317723.261,1483.63803613117,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1991,,2022-12-22,288571595709.615,1556.8066678411,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1992,,2022-12-22,307321553946.56,1629.84798274164,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1993,,2022-12-22,327286416333.046,1706.95236932734,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1994,,2022-12-22,351963717524.103,1805.6038903453,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1995,,2022-12-22,380895161146.503,1922.35212337468,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1996,,2022-12-22,410674257411.067,2039.36299441801,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1997,,2022-12-22,429975449993.557,2101.25415527092,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1998,,2022-12-22,373533752988.269,1797.08392680225,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1999,,2022-12-22,376488875933.227,1784.33359964005,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2000,,2022-12-22,395012383689.125,1845.22780582336,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2001,,2022-12-22,409404527351.182,1885.67975657323,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2002,,2022-12-22,427825583308.405,1943.64493329883,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2003,,2022-12-22,448277225387.513,2009.48978948919,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2004,,2022-12-22,470829487520.977,2083.88251472033,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2005,,2022-12-22,497631791817.584,2174.91522750723,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2006,,2022-12-22,525006276753.314,2264.93573957279,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2007,,2022-12-22,558318041704.736,2377.25499952329,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2008,,2022-12-22,591893633878.692,2487.61130348394,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2009,,2022-12-22,619291627728.719,2569.87421969503,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2010,,2022-12-22,657835435591.365,2695.86817752185,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2011,,2022-12-22,698422462409.202,2826.48044853411,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2012,,2022-12-22,740537690664.799,2959.51448634505,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2013,,2022-12-22,781691322850.807,3086.32312548091,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2014,,2022-12-22,820828015498.845,3203.48429587321,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2015,,2022-12-22,860854235065.079,3322.58168813599,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2016,,2022-12-22,904181624278.983,3453.04943984718,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2017,,2022-12-22,950021696789.269,3591.7800383847,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2018,,2022-12-22,999178589070.128,3741.30527715913,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2019,,2022-12-22,1049330236897.15,3892.42167262992,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2020,,2022-12-22,1027661515658.56,3780.14120998019,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2021,,2022-12-22,1065594969739.24,3892.5389904925,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Lao PDR,LA,LAO,1960,,2022-12-22,NA,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,1961,,2022-12-22,NA,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
